id,value
5135,51340
5134,51330
5133,51320
5132,51310
5131,51300
5130,51290
5129,51280
5128,51270
5127,51260
5126,51250
5125,51240
5124,51230
5123,51220
5122,51210
5121,51200
5120,51190
5119,51180
5118,51170
5117,51160
5116,51150
5115,51140
5114,51130
5113,51120
5112,51110
5111,51100
5110,51090
5109,51080
5108,51070
5107,51060
5106,51050
5105,51040
5104,51030
5103,51020
5102,51010
5101,51000
5100,50990
5099,50980
5098,50970
5097,50960
5096,50950
5095,50940
5094,50930
5093,50920
5092,50910
5091,50900
5090,50890
5089,50880
5088,50870
5087,50860
5086,50850
5085,50840
5084,50830
5083,50820
5082,50810
5081,50800
5080,50790
5079,50780
5078,50770
5077,50760
5076,50750
5075,50740
5074,50730
5073,50720
5072,50710
5071,50700
5070,50690
5069,50680
5068,50670
5067,50660
5066,50650
5065,50640
5064,50630
5063,50620
5062,50610
5061,50600
5060,50590
5059,50580
5058,50570
5057,50560
5056,50550
5055,50540
5054,50530
5053,50520
5052,50510
5051,50500
5050,50490
5049,50480
5048,50470
5047,50460
5046,50450
5045,50440
5044,50430
5043,50420
5042,50410
5041,50400
5040,50390
5039,50380
5038,50370
5037,50360
5036,50350
5035,50340
5034,50330
5033,50320
5032,50310
5031,50300
5030,50290
5029,50280
5028,50270
5027,50260
5026,50250
5025,50240
5024,50230
5023,50220
5022,50210
5021,50200
5020,50190
5019,50180
5018,50170
5017,50160
5016,50150
5015,50140
5014,50130
5013,50120
5012,50110
5011,50100
5010,50090
5009,50080
5008,50070
5007,50060
5006,50050
5005,50040
5004,50030
5003,50020
5002,50010
5001,50000
5000,49990
4999,49980
4998,49970
4997,49960
4996,49950
4995,49940
4994,49930
4993,49920
4992,49910
4991,49900
4990,49890
4989,49880
4988,49870
4987,49860
4986,49850
4985,49840
4984,49830
4983,49820
4982,49810
4981,49800
4980,49790
4979,49780
4978,49770
4977,49760
4976,49750
4975,49740
4974,49730
4973,49720
4972,49710
4971,49700
4970,49690
4969,49680
4968,49670
4967,49660
4966,49650
4965,49640
4964,49630
4963,49620
4962,49610
4961,49600
4960,49590
4959,49580
4958,49570
4957,49560
4956,49550
4955,49540
4954,49530
4953,49520
4952,49510
4951,49500
4950,49490
4949,49480
4948,49470
4947,49460
4946,49450
4945,49440
4944,49430
4943,49420
4942,49410
4941,49400
4940,49390
4939,49380
4938,49370
4937,49360
4936,49350
4935,49340
4934,49330
4933,49320
4932,49310
4931,49300
4930,49290
4929,49280
4928,49270
4927,49260
4926,49250
4925,49240
4924,49230
4923,49220
4922,49210
4921,49200
4920,49190
4919,49180
4918,49170
4917,49160
4916,49150
4915,49140
4914,49130
4913,49120
4912,49110
4911,49100
4910,49090
4909,49080
4908,49070
4907,49060
4906,49050
4905,49040
4904,49030
4903,49020
4902,49010
4901,49000
4900,48990
4899,48980
4898,48970
4897,48960
4896,48950
4895,48940
4894,48930
4893,48920
4892,48910
4891,48900
4890,48890
4889,48880
4888,48870
4887,48860
4886,48850
4885,48840
4884,48830
4883,48820
4882,48810
4881,48800
4880,48790
4879,48780
4878,48770
4877,48760
4876,48750
4875,48740
4874,48730
4873,48720
4872,48710
4871,48700
4870,48690
4869,48680
4868,48670
4867,48660
4866,48650
4865,48640
4864,48630
4863,48620
4862,48610
4861,48600
4860,48590
4859,48580
4858,48570
4857,48560
4856,48550
4855,48540
4854,48530
4853,48520
4852,48510
4851,48500
4850,48490
4849,48480
4848,48470
4847,48460
4846,48450
4845,48440
4844,48430
4843,48420
4842,48410
4841,48400
4840,48390
4839,48380
4838,48370
4837,48360
4836,48350
4835,48340
4834,48330
4833,48320
4832,48310
4831,48300
4830,48290
4829,48280
4828,48270
4827,48260
4826,48250
4825,48240
4824,48230
4823,48220
4822,48210
4821,48200
4820,48190
4819,48180
4818,48170
4817,48160
4816,48150
4815,48140
4814,48130
4813,48120
4812,48110
4811,48100
4810,48090
4809,48080
4808,48070
4807,48060
4806,48050
4805,48040
4804,48030
4803,48020
4802,48010
4801,48000
4800,47990
4799,47980
4798,47970
4797,47960
4796,47950
4795,47940
4794,47930
4793,47920
4792,47910
4791,47900
4790,47890
4789,47880
4788,47870
4787,47860
4786,47850
4785,47840
4784,47830
4783,47820
4782,47810
4781,47800
4780,47790
4779,47780
4778,47770
4777,47760
4776,47750
4775,47740
4774,47730
4773,47720
4772,47710
4771,47700
4770,47690
4769,47680
4768,47670
4767,47660
4766,47650
4765,47640
4764,47630
4763,47620
4762,47610
4761,47600
4760,47590
4759,47580
4758,47570
4757,47560
4756,47550
4755,47540
4754,47530
4753,47520
4752,47510
4751,47500
4750,47490
4749,47480
4748,47470
4747,47460
4746,47450
4745,47440
4744,47430
4743,47420
4742,47410
4741,47400
4740,47390
4739,47380
4738,47370
4737,47360
4736,47350
4735,47340
4734,47330
4733,47320
4732,47310
4731,47300
4730,47290
4729,47280
4728,47270
4727,47260
4726,47250
4725,47240
4724,47230
4723,47220
4722,47210
4721,47200
4720,47190
4719,47180
4718,47170
4717,47160
4716,47150
4715,47140
4714,47130
4713,47120
4712,47110
4711,47100
4710,47090
4709,47080
4708,47070
4707,47060
4706,47050
4705,47040
4704,47030
4703,47020
4702,47010
4701,47000
4700,46990
4699,46980
4698,46970
4697,46960
4696,46950
4695,46940
4694,46930
4693,46920
4692,46910
4691,46900
4690,46890
4689,46880
4688,46870
4687,46860
4686,46850
4685,46840
4684,46830
4683,46820
4682,46810
4681,46800
4680,46790
4679,46780
4678,46770
4677,46760
4676,46750
4675,46740
4674,46730
4673,46720
4672,46710
4671,46700
4670,46690
4669,46680
4668,46670
4667,46660
4666,46650
4665,46640
4664,46630
4663,46620
4662,46610
4661,46600
4660,46590
4659,46580
4658,46570
4657,46560
4656,46550
4655,46540
4654,46530
4653,46520
4652,46510
4651,46500
4650,46490
4649,46480
4648,46470
4647,46460
4646,46450
4645,46440
4644,46430
4643,46420
4642,46410
4641,46400
4640,46390
4639,46380
4638,46370
4637,46360
4636,46350
4635,46340
4634,46330
4633,46320
4632,46310
4631,46300
4630,46290
4629,46280
4628,46270
4627,46260
4626,46250
4625,46240
4624,46230
4623,46220
4622,46210
4621,46200
4620,46190
4619,46180
4618,46170
4617,46160
4616,46150
4615,46140
4614,46130
4613,46120
4612,46110
4611,46100
4610,46090
4609,46080
4608,46070
4607,46060
4606,46050
4605,46040
4604,46030
4603,46020
4602,46010
4601,46000
4600,45990
4599,45980
4598,45970
4597,45960
4596,45950
4595,45940
4594,45930
4593,45920
4592,45910
4591,45900
4590,45890
4589,45880
4588,45870
4587,45860
4586,45850
4585,45840
4584,45830
4583,45820
4582,45810
4581,45800
4580,45790
4579,45780
4578,45770
4577,45760
4576,45750
4575,45740
4574,45730
4573,45720
4572,45710
4571,45700
4570,45690
4569,45680
4568,45670
4567,45660
4566,45650
4565,45640
4564,45630
4563,45620
4562,45610
4561,45600
4560,45590
4559,45580
4558,45570
4557,45560
4556,45550
4555,45540
4554,45530
4553,45520
4552,45510
4551,45500
4550,45490
4549,45480
4548,45470
4547,45460
4546,45450
4545,45440
4544,45430
4543,45420
4542,45410
4541,45400
4540,45390
4539,45380
4538,45370
4537,45360
4536,45350
4535,45340
4534,45330
4533,45320
4532,45310
4531,45300
4530,45290
4529,45280
4528,45270
4527,45260
4526,45250
4525,45240
4524,45230
4523,45220
4522,45210
4521,45200
4520,45190
4519,45180
4518,45170
4517,45160
4516,45150
4515,45140
4514,45130
4513,45120
4512,45110
4511,45100
4510,45090
4509,45080
4508,45070
4507,45060
4506,45050
4505,45040
4504,45030
4503,45020
4502,45010
4501,45000
4500,44990
4499,44980
4498,44970
4497,44960
4496,44950
4495,44940
4494,44930
4493,44920
4492,44910
4491,44900
4490,44890
4489,44880
4488,44870
4487,44860
4486,44850
4485,44840
4484,44830
4483,44820
4482,44810
4481,44800
4480,44790
4479,44780
4478,44770
4477,44760
4476,44750
4475,44740
4474,44730
4473,44720
4472,44710
4471,44700
4470,44690
4469,44680
4468,44670
4467,44660
4466,44650
4465,44640
4464,44630
4463,44620
4462,44610
4461,44600
4460,44590
4459,44580
4458,44570
4457,44560
4456,44550
4455,44540
4454,44530
4453,44520
4452,44510
4451,44500
4450,44490
4449,44480
4448,44470
4447,44460
4446,44450
4445,44440
4444,44430
4443,44420
4442,44410
4441,44400
4440,44390
4439,44380
4438,44370
4437,44360
4436,44350
4435,44340
4434,44330
4433,44320
4432,44310
4431,44300
4430,44290
4429,44280
4428,44270
4427,44260
4426,44250
4425,44240
4424,44230
4423,44220
4422,44210
4421,44200
4420,44190
4419,44180
4418,44170
4417,44160
4416,44150
4415,44140
4414,44130
4413,44120
4412,44110
4411,44100
4410,44090
4409,44080
4408,44070
4407,44060
4406,44050
4405,44040
4404,44030
4403,44020
4402,44010
4401,44000
4400,43990
4399,43980
4398,43970
4397,43960
4396,43950
4395,43940
4394,43930
4393,43920
4392,43910
4391,43900
4390,43890
4389,43880
4388,43870
4387,43860
4386,43850
4385,43840
4384,43830
4383,43820
4382,43810
4381,43800
4380,43790
4379,43780
4378,43770
4377,43760
4376,43750
4375,43740
4374,43730
4373,43720
4372,43710
4371,43700
4370,43690
4369,43680
4368,43670
4367,43660
4366,43650
4365,43640
4364,43630
4363,43620
4362,43610
4361,43600
4360,43590
4359,43580
4358,43570
4357,43560
4356,43550
4355,43540
4354,43530
4353,43520
4352,43510
4351,43500
4350,43490
4349,43480
4348,43470
4347,43460
4346,43450
4345,43440
4344,43430
4343,43420
4342,43410
4341,43400
4340,43390
4339,43380
4338,43370
4337,43360
4336,43350
4335,43340
4334,43330
4333,43320
4332,43310
4331,43300
4330,43290
4329,43280
4328,43270
4327,43260
4326,43250
4325,43240
4324,43230
4323,43220
4322,43210
4321,43200
4320,43190
4319,43180
4318,43170
4317,43160
4316,43150
4315,43140
4314,43130
4313,43120
4312,43110
4311,43100
4310,43090
4309,43080
4308,43070
4307,43060
4306,43050
4305,43040
4304,43030
4303,43020
4302,43010
4301,43000
4300,42990
4299,42980
4298,42970
4297,42960
4296,42950
4295,42940
4294,42930
4293,42920
4292,42910
4291,42900
4290,42890
4289,42880
4288,42870
4287,42860
4286,42850
4285,42840
4284,42830
4283,42820
4282,42810
4281,42800
4280,42790
4279,42780
4278,42770
4277,42760
4276,42750
4275,42740
4274,42730
4273,42720
4272,42710
4271,42700
4270,42690
4269,42680
4268,42670
4267,42660
4266,42650
4265,42640
4264,42630
4263,42620
4262,42610
4261,42600
4260,42590
4259,42580
4258,42570
4257,42560
4256,42550
4255,42540
4254,42530
4253,42520
4252,42510
4251,42500
4250,42490
4249,42480
4248,42470
4247,42460
4246,42450
4245,42440
4244,42430
4243,42420
4242,42410
4241,42400
4240,42390
4239,42380
4238,42370
4237,42360
4236,42350
4235,42340
4234,42330
4233,42320
4232,42310
4231,42300
4230,42290
4229,42280
4228,42270
4227,42260
4226,42250
4225,42240
4224,42230
4223,42220
4222,42210
4221,42200
4220,42190
4219,42180
4218,42170
4217,42160
4216,42150
4215,42140
4214,42130
4213,42120
4212,42110
4211,42100
4210,42090
4209,42080
4208,42070
4207,42060
4206,42050
4205,42040
4204,42030
4203,42020
4202,42010
4201,42000
4200,41990
4199,41980
4198,41970
4197,41960
4196,41950
4195,41940
4194,41930
4193,41920
4192,41910
4191,41900
4190,41890
4189,41880
4188,41870
4187,41860
4186,41850
4185,41840
4184,41830
4183,41820
4182,41810
4181,41800
4180,41790
4179,41780
4178,41770
4177,41760
4176,41750
4175,41740
4174,41730
4173,41720
4172,41710
4171,41700
4170,41690
4169,41680
4168,41670
4167,41660
4166,41650
4165,41640
4164,41630
4163,41620
4162,41610
4161,41600
4160,41590
4159,41580
4158,41570
4157,41560
4156,41550
4155,41540
4154,41530
4153,41520
4152,41510
4151,41500
4150,41490
4149,41480
4148,41470
4147,41460
4146,41450
4145,41440
4144,41430
4143,41420
4142,41410
4141,41400
4140,41390
4139,41380
4138,41370
4137,41360
4136,41350
4135,41340
4134,41330
4133,41320
4132,41310
4131,41300
4130,41290
4129,41280
4128,41270
4127,41260
4126,41250
4125,41240
4124,41230
4123,41220
4122,41210
4121,41200
4120,41190
4119,41180
4118,41170
4117,41160
4116,41150
4115,41140
4114,41130
4113,41120
4112,41110
4111,41100
4110,41090
4109,41080
4108,41070
4107,41060
4106,41050
4105,41040
4104,41030
4103,41020
4102,41010
4101,41000
4100,40990
4099,40980
4098,40970
4097,40960
4096,40950
4095,40940
4094,40930
4093,40920
4092,40910
4091,40900
4090,40890
4089,40880
4088,40870
4087,40860
4086,40850
4085,40840
4084,40830
4083,40820
4082,40810
4081,40800
4080,40790
4079,40780
4078,40770
4077,40760
4076,40750
4075,40740
4074,40730
4073,40720
4072,40710
4071,40700
4070,40690
4069,40680
4068,40670
4067,40660
4066,40650
4065,40640
4064,40630
4063,40620
4062,40610
4061,40600
4060,40590
4059,40580
4058,40570
4057,40560
4056,40550
4055,40540
4054,40530
4053,40520
4052,40510
4051,40500
4050,40490
4049,40480
4048,40470
4047,40460
4046,40450
4045,40440
4044,40430
4043,40420
4042,40410
4041,40400
4040,40390
4039,40380
4038,40370
4037,40360
4036,40350
4035,40340
4034,40330
4033,40320
4032,40310
4031,40300
4030,40290
4029,40280
4028,40270
4027,40260
4026,40250
4025,40240
4024,40230
4023,40220
4022,40210
4021,40200
4020,40190
4019,40180
4018,40170
4017,40160
4016,40150
4015,40140
4014,40130
4013,40120
4012,40110
4011,40100
4010,40090
4009,40080
4008,40070
4007,40060
4006,40050
4005,40040
4004,40030
4003,40020
4002,40010
4001,40000
4000,39990
3999,39980
3998,39970
3997,39960
3996,39950
3995,39940
3994,39930
3993,39920
3992,39910
3991,39900
3990,39890
3989,39880
3988,39870
3987,39860
3986,39850
3985,39840
3984,39830
3983,39820
3982,39810
3981,39800
3980,39790
3979,39780
3978,39770
3977,39760
3976,39750
3975,39740
3974,39730
3973,39720
3972,39710
3971,39700
3970,39690
3969,39680
3968,39670
3967,39660
3966,39650
3965,39640
3964,39630
3963,39620
3962,39610
3961,39600
3960,39590
3959,39580
3958,39570
3957,39560
3956,39550
3955,39540
3954,39530
3953,39520
3952,39510
3951,39500
3950,39490
3949,39480
3948,39470
3947,39460
3946,39450
3945,39440
3944,39430
3943,39420
3942,39410
3941,39400
3940,39390
3939,39380
3938,39370
3937,39360
3936,39350
3935,39340
3934,39330
3933,39320
3932,39310
3931,39300
3930,39290
3929,39280
3928,39270
3927,39260
3926,39250
3925,39240
3924,39230
3923,39220
3922,39210
3921,39200
3920,39190
3919,39180
3918,39170
3917,39160
3916,39150
3915,39140
3914,39130
3913,39120
3912,39110
3911,39100
3910,39090
3909,39080
3908,39070
3907,39060
3906,39050
3905,39040
3904,39030
3903,39020
3902,39010
3901,39000
3900,38990
3899,38980
3898,38970
3897,38960
3896,38950
3895,38940
3894,38930
3893,38920
3892,38910
3891,38900
3890,38890
3889,38880
3888,38870
3887,38860
3886,38850
3885,38840
3884,38830
3883,38820
3882,38810
3881,38800
3880,38790
3879,38780
3878,38770
3877,38760
3876,38750
3875,38740
3874,38730
3873,38720
3872,38710
3871,38700
3870,38690
3869,38680
3868,38670
3867,38660
3866,38650
3865,38640
3864,38630
3863,38620
3862,38610
3861,38600
3860,38590
3859,38580
3858,38570
3857,38560
3856,38550
3855,38540
3854,38530
3853,38520
3852,38510
3851,38500
3850,38490
3849,38480
3848,38470
3847,38460
3846,38450
3845,38440
3844,38430
3843,38420
3842,38410
3841,38400
3840,38390
3839,38380
3838,38370
3837,38360
3836,38350
3835,38340
3834,38330
3833,38320
3832,38310
3831,38300
3830,38290
3829,38280
3828,38270
3827,38260
3826,38250
3825,38240
3824,38230
3823,38220
3822,38210
3821,38200
3820,38190
3819,38180
3818,38170
3817,38160
3816,38150
3815,38140
3814,38130
3813,38120
3812,38110
3811,38100
3810,38090
3809,38080
3808,38070
3807,38060
3806,38050
3805,38040
3804,38030
3803,38020
3802,38010
3801,38000
3800,37990
3799,37980
3798,37970
3797,37960
3796,37950
3795,37940
3794,37930
3793,37920
3792,37910
3791,37900
3790,37890
3789,37880
3788,37870
3787,37860
3786,37850
3785,37840
3784,37830
3783,37820
3782,37810
3781,37800
3780,37790
3779,37780
3778,37770
3777,37760
3776,37750
3775,37740
3774,37730
3773,37720
3772,37710
3771,37700
3770,37690
3769,37680
3768,37670
3767,37660
3766,37650
3765,37640
3764,37630
3763,37620
3762,37610
3761,37600
3760,37590
3759,37580
3758,37570
3757,37560
3756,37550
3755,37540
3754,37530
3753,37520
3752,37510
3751,37500
3750,37490
3749,37480
3748,37470
3747,37460
3746,37450
3745,37440
3744,37430
3743,37420
3742,37410
3741,37400
3740,37390
3739,37380
3738,37370
3737,37360
3736,37350
3735,37340
3734,37330
3733,37320
3732,37310
3731,37300
3730,37290
3729,37280
3728,37270
3727,37260
3726,37250
3725,37240
3724,37230
3723,37220
3722,37210
3721,37200
3720,37190
3719,37180
3718,37170
3717,37160
3716,37150
3715,37140
3714,37130
3713,37120
3712,37110
3711,37100
3710,37090
3709,37080
3708,37070
3707,37060
3706,37050
3705,37040
3704,37030
3703,37020
3702,37010
3701,37000
3700,36990
3699,36980
3698,36970
3697,36960
3696,36950
3695,36940
3694,36930
3693,36920
3692,36910
3691,36900
3690,36890
3689,36880
3688,36870
3687,36860
3686,36850
3685,36840
3684,36830
3683,36820
3682,36810
3681,36800
3680,36790
3679,36780
3678,36770
3677,36760
3676,36750
3675,36740
3674,36730
3673,36720
3672,36710
3671,36700
3670,36690
3669,36680
3668,36670
3667,36660
3666,36650
3665,36640
3664,36630
3663,36620
3662,36610
3661,36600
3660,36590
3659,36580
3658,36570
3657,36560
3656,36550
3655,36540
3654,36530
3653,36520
3652,36510
3651,36500
3650,36490
3649,36480
3648,36470
3647,36460
3646,36450
3645,36440
3644,36430
3643,36420
3642,36410
3641,36400
3640,36390
3639,36380
3638,36370
3637,36360
3636,36350
3635,36340
3634,36330
3633,36320
3632,36310
3631,36300
3630,36290
3629,36280
3628,36270
3627,36260
3626,36250
3625,36240
3624,36230
3623,36220
3622,36210
3621,36200
3620,36190
3619,36180
3618,36170
3617,36160
3616,36150
3615,36140
3614,36130
3613,36120
3612,36110
3611,36100
3610,36090
3609,36080
3608,36070
3607,36060
3606,36050
3605,36040
3604,36030
3603,36020
3602,36010
3601,36000
3600,35990
3599,35980
3598,35970
3597,35960
3596,35950
3595,35940
3594,35930
3593,35920
3592,35910
3591,35900
3590,35890
3589,35880
3588,35870
3587,35860
3586,35850
3585,35840
3584,35830
3583,35820
3582,35810
3581,35800
3580,35790
3579,35780
3578,35770
3577,35760
3576,35750
3575,35740
3574,35730
3573,35720
3572,35710
3571,35700
3570,35690
3569,35680
3568,35670
3567,35660
3566,35650
3565,35640
3564,35630
3563,35620
3562,35610
3561,35600
3560,35590
3559,35580
3558,35570
3557,35560
3556,35550
3555,35540
3554,35530
3553,35520
3552,35510
3551,35500
3550,35490
3549,35480
3548,35470
3547,35460
3546,35450
3545,35440
3544,35430
3543,35420
3542,35410
3541,35400
3540,35390
3539,35380
3538,35370
3537,35360
3536,35350
3535,35340
3534,35330
3533,35320
3532,35310
3531,35300
3530,35290
3529,35280
3528,35270
3527,35260
3526,35250
3525,35240
3524,35230
3523,35220
3522,35210
3521,35200
3520,35190
3519,35180
3518,35170
3517,35160
3516,35150
3515,35140
3514,35130
3513,35120
3512,35110
3511,35100
3510,35090
3509,35080
3508,35070
3507,35060
3506,35050
3505,35040
3504,35030
3503,35020
3502,35010
3501,35000
3500,34990
3499,34980
3498,34970
3497,34960
3496,34950
3495,34940
3494,34930
3493,34920
3492,34910
3491,34900
3490,34890
3489,34880
3488,34870
3487,34860
3486,34850
3485,34840
3484,34830
3483,34820
3482,34810
3481,34800
3480,34790
3479,34780
3478,34770
3477,34760
3476,34750
3475,34740
3474,34730
3473,34720
3472,34710
3471,34700
3470,34690
3469,34680
3468,34670
3467,34660
3466,34650
3465,34640
3464,34630
3463,34620
3462,34610
3461,34600
3460,34590
3459,34580
3458,34570
3457,34560
3456,34550
3455,34540
3454,34530
3453,34520
3452,34510
3451,34500
3450,34490
3449,34480
3448,34470
3447,34460
3446,34450
3445,34440
3444,34430
3443,34420
3442,34410
3441,34400
3440,34390
3439,34380
3438,34370
3437,34360
3436,34350
3435,34340
3434,34330
3433,34320
3432,34310
3431,34300
3430,34290
3429,34280
3428,34270
3427,34260
3426,34250
3425,34240
3424,34230
3423,34220
3422,34210
3421,34200
3420,34190
3419,34180
3418,34170
3417,34160
3416,34150
3415,34140
3414,34130
3413,34120
3412,34110
3411,34100
3410,34090
3409,34080
3408,34070
3407,34060
3406,34050
3405,34040
3404,34030
3403,34020
3402,34010
3401,34000
3400,33990
3399,33980
3398,33970
3397,33960
3396,33950
3395,33940
3394,33930
3393,33920
3392,33910
3391,33900
3390,33890
3389,33880
3388,33870
3387,33860
3386,33850
3385,33840
3384,33830
3383,33820
3382,33810
3381,33800
3380,33790
3379,33780
3378,33770
3377,33760
3376,33750
3375,33740
3374,33730
3373,33720
3372,33710
3371,33700
3370,33690
3369,33680
3368,33670
3367,33660
3366,33650
3365,33640
3364,33630
3363,33620
3362,33610
3361,33600
3360,33590
3359,33580
3358,33570
3357,33560
3356,33550
3355,33540
3354,33530
3353,33520
3352,33510
3351,33500
3350,33490
3349,33480
3348,33470
3347,33460
3346,33450
3345,33440
3344,33430
3343,33420
3342,33410
3341,33400
3340,33390
3339,33380
3338,33370
3337,33360
3336,33350
3335,33340
3334,33330
3333,33320
3332,33310
3331,33300
3330,33290
3329,33280
3328,33270
3327,33260
3326,33250
3325,33240
3324,33230
3323,33220
3322,33210
3321,33200
3320,33190
3319,33180
3318,33170
3317,33160
3316,33150
3315,33140
3314,33130
3313,33120
3312,33110
3311,33100
3310,33090
3309,33080
3308,33070
3307,33060
3306,33050
3305,33040
3304,33030
3303,33020
3302,33010
3301,33000
3300,32990
3299,32980
3298,32970
3297,32960
3296,32950
3295,32940
3294,32930
3293,32920
3292,32910
3291,32900
3290,32890
3289,32880
3288,32870
3287,32860
3286,32850
3285,32840
3284,32830
3283,32820
3282,32810
3281,32800
3280,32790
3279,32780
3278,32770
3277,32760
3276,32750
3275,32740
3274,32730
3273,32720
3272,32710
3271,32700
3270,32690
3269,32680
3268,32670
3267,32660
3266,32650
3265,32640
3264,32630
3263,32620
3262,32610
3261,32600
3260,32590
3259,32580
3258,32570
3257,32560
3256,32550
3255,32540
3254,32530
3253,32520
3252,32510
3251,32500
3250,32490
3249,32480
3248,32470
3247,32460
3246,32450
3245,32440
3244,32430
3243,32420
3242,32410
3241,32400
3240,32390
3239,32380
3238,32370
3237,32360
3236,32350
3235,32340
3234,32330
3233,32320
3232,32310
3231,32300
3230,32290
3229,32280
3228,32270
3227,32260
3226,32250
3225,32240
3224,32230
3223,32220
3222,32210
3221,32200
3220,32190
3219,32180
3218,32170
3217,32160
3216,32150
3215,32140
3214,32130
3213,32120
3212,32110
3211,32100
3210,32090
3209,32080
3208,32070
3207,32060
3206,32050
3205,32040
3204,32030
3203,32020
3202,32010
3201,32000
3200,31990
3199,31980
3198,31970
3197,31960
3196,31950
3195,31940
3194,31930
3193,31920
3192,31910
3191,31900
3190,31890
3189,31880
3188,31870
3187,31860
3186,31850
3185,31840
3184,31830
3183,31820
3182,31810
3181,31800
3180,31790
3179,31780
3178,31770
3177,31760
3176,31750
3175,31740
3174,31730
3173,31720
3172,31710
3171,31700
3170,31690
3169,31680
3168,31670
3167,31660
3166,31650
3165,31640
3164,31630
3163,31620
3162,31610
3161,31600
3160,31590
3159,31580
3158,31570
3157,31560
3156,31550
3155,31540
3154,31530
3153,31520
3152,31510
3151,31500
3150,31490
3149,31480
3148,31470
3147,31460
3146,31450
3145,31440
3144,31430
3143,31420
3142,31410
3141,31400
3140,31390
3139,31380
3138,31370
3137,31360
3136,31350
3135,31340
3134,31330
3133,31320
3132,31310
3131,31300
3130,31290
3129,31280
3128,31270
3127,31260
3126,31250
3125,31240
3124,31230
3123,31220
3122,31210
3121,31200
3120,31190
3119,31180
3118,31170
3117,31160
3116,31150
3115,31140
3114,31130
3113,31120
3112,31110
3111,31100
3110,31090
3109,31080
3108,31070
3107,31060
3106,31050
3105,31040
3104,31030
3103,31020
3102,31010
3101,31000
3100,30990
3099,30980
3098,30970
3097,30960
3096,30950
3095,30940
3094,30930
3093,30920
3092,30910
3091,30900
3090,30890
3089,30880
3088,30870
3087,30860
3086,30850
3085,30840
3084,30830
3083,30820
3082,30810
3081,30800
3080,30790
3079,30780
3078,30770
3077,30760
3076,30750
3075,30740
3074,30730
3073,30720
3072,30710
3071,30700
3070,30690
3069,30680
3068,30670
3067,30660
3066,30650
3065,30640
3064,30630
3063,30620
3062,30610
3061,30600
3060,30590
3059,30580
3058,30570
3057,30560
3056,30550
3055,30540
3054,30530
3053,30520
3052,30510
3051,30500
3050,30490
3049,30480
3048,30470
3047,30460
3046,30450
3045,30440
3044,30430
3043,30420
3042,30410
3041,30400
3040,30390
3039,30380
3038,30370
3037,30360
3036,30350
3035,30340
3034,30330
3033,30320
3032,30310
3031,30300
3030,30290
3029,30280
3028,30270
3027,30260
3026,30250
3025,30240
3024,30230
3023,30220
3022,30210
3021,30200
3020,30190
3019,30180
3018,30170
3017,30160
3016,30150
3015,30140
3014,30130
3013,30120
3012,30110
3011,30100
3010,30090
3009,30080
3008,30070
3007,30060
3006,30050
3005,30040
3004,30030
3003,30020
3002,30010
3001,30000
3000,29990
2999,29980
2998,29970
2997,29960
2996,29950
2995,29940
2994,29930
2993,29920
2992,29910
2991,29900
2990,29890
2989,29880
2988,29870
2987,29860
2986,29850
2985,29840
2984,29830
2983,29820
2982,29810
2981,29800
2980,29790
2979,29780
2978,29770
2977,29760
2976,29750
2975,29740
2974,29730
2973,29720
2972,29710
2971,29700
2970,29690
2969,29680
2968,29670
2967,29660
2966,29650
2965,29640
2964,29630
2963,29620
2962,29610
2961,29600
2960,29590
2959,29580
2958,29570
2957,29560
2956,29550
2955,29540
2954,29530
2953,29520
2952,29510
2951,29500
2950,29490
2949,29480
2948,29470
2947,29460
2946,29450
2945,29440
2944,29430
2943,29420
2942,29410
2941,29400
2940,29390
2939,29380
2938,29370
2937,29360
2936,29350
2935,29340
2934,29330
2933,29320
2932,29310
2931,29300
2930,29290
2929,29280
2928,29270
2927,29260
2926,29250
2925,29240
2924,29230
2923,29220
2922,29210
2921,29200
2920,29190
2919,29180
2918,29170
2917,29160
2916,29150
2915,29140
2914,29130
2913,29120
2912,29110
2911,29100
2910,29090
2909,29080
2908,29070
2907,29060
2906,29050
2905,29040
2904,29030
2903,29020
2902,29010
2901,29000
2900,28990
2899,28980
2898,28970
2897,28960
2896,28950
2895,28940
2894,28930
2893,28920
2892,28910
2891,28900
2890,28890
2889,28880
2888,28870
2887,28860
2886,28850
2885,28840
2884,28830
2883,28820
2882,28810
2881,28800
2880,28790
2879,28780
2878,28770
2877,28760
2876,28750
2875,28740
2874,28730
2873,28720
2872,28710
2871,28700
2870,28690
2869,28680
2868,28670
2867,28660
2866,28650
2865,28640
2864,28630
2863,28620
2862,28610
2861,28600
2860,28590
2859,28580
2858,28570
2857,28560
2856,28550
2855,28540
2854,28530
2853,28520
2852,28510
2851,28500
2850,28490
2849,28480
2848,28470
2847,28460
2846,28450
2845,28440
2844,28430
2843,28420
2842,28410
2841,28400
2840,28390
2839,28380
2838,28370
2837,28360
2836,28350
2835,28340
2834,28330
2833,28320
2832,28310
2831,28300
2830,28290
2829,28280
2828,28270
2827,28260
2826,28250
2825,28240
2824,28230
2823,28220
2822,28210
2821,28200
2820,28190
2819,28180
2818,28170
2817,28160
2816,28150
2815,28140
2814,28130
2813,28120
2812,28110
2811,28100
2810,28090
2809,28080
2808,28070
2807,28060
2806,28050
2805,28040
2804,28030
